Customer ID,Age,Gender,Location,Marital Status,Household Income,Family Members,Education Level,Plan Type,Subscription Duration (months),Monthly Charges,Data Usage (GB),Voice Minutes Usage,SMS Usage,Preferred Communication Channel,Preferred Communication Time,Preferred Services/Features,Preferred Payment Method,Feedback Score,Interactions with Customer Service,Complaints Reported,Churn Label
781,66,Male,New York,Married,41308,1,Associate's,Prepaid,10,50,11,1780,316,SMS,Morning,Unlimited Data,Bank Transfer,8,2,2,1
782,53,Male,Houston,Divorced,139781,1,Associate's,Postpaid,46,101,40,1492,36,Email,Morning,Unlimited Data,Debit Card,8,4,1,1
783,29,Male,New York,Single,92522,2,High School,Prepaid,57,144,3,1989,223,SMS,Afternoon,Data Rollover,Debit Card,8,1,2,0
784,78,Female,Houston,Married,75671,3,Bachelor's,Prepaid,52,147,23,1008,83,Email,Afternoon,International Calling,Credit Card,9,3,2,0
785,58,Female,Houston,Divorced,120306,1,Associate's,Prepaid,42,92,7,1774,70,SMS,Anytime,International Calling,Debit Card,9,3,0,1
786,36,Male,Chicago,Divorced,124108,4,Associate's,Postpaid,32,114,23,1919,195,SMS,Anytime,Family Plan,Debit Card,7,4,0,0
787,29,Male,Miami,Divorced,136984,1,Bachelor's,Prepaid,42,93,7,1933,40,Email,Anytime,International Calling,Bank Transfer,7,3,0,0
788,26,Female,Houston,Divorced,32204,4,High School,Prepaid,26,149,46,1091,228,SMS,Morning,International Calling,Debit Card,7,3,1,1
789,24,Female,Chicago,Divorced,122769,2,Associate's,Prepaid,25,49,34,198,21,Email,Anytime,Family Plan,Debit Card,8,3,0,0
790,45,Female,Miami,Married,117265,1,Master's,Postpaid,11,37,42,416,311,Email,Morning,Unlimited Data,Bank Transfer,9,3,2,1
791,31,Male,Houston,Widowed,61131,5,Associate's,Prepaid,23,87,19,222,424,SMS,Anytime,International Calling,Credit Card,8,2,0,0
792,48,Female,Houston,Married,82428,2,Master's,Postpaid,34,75,9,1443,41,Phone,Morning,Unlimited Data,Credit Card,7,2,1,1
793,69,Male,New York,Married,63870,4,High School,Prepaid,57,60,48,898,169,SMS,Morning,Family Plan,Online,9,1,0,0
794,36,Female,New York,Married,133547,2,Associate's,Postpaid,52,143,18,1716,498,Phone,Afternoon,Unlimited Data,Debit Card,6,3,0,0
795,75,Male,Miami,Widowed,134918,1,Bachelor's,Prepaid,40,122,41,1618,246,Phone,Evening,Unlimited Data,Bank Transfer,5,4,0,1
796,64,Female,Houston,Single,79067,3,Bachelor's,Prepaid,23,141,48,556,236,SMS,Morning,Family Plan,Online,5,0,1,1
797,33,Female,Los Angeles,Widowed,88585,3,Associate's,Postpaid,29,38,45,621,190,Phone,Anytime,Unlimited Data,Credit Card,7,1,2,1
798,70,Female,New York,Married,137011,4,High School,Postpaid,31,44,42,619,326,Email,Afternoon,International Calling,Credit Card,8,0,2,1
799,22,Female,Miami,Divorced,142217,4,High School,Prepaid,7,123,25,1016,55,Email,Anytime,International Calling,Bank Transfer,6,0,2,0
800,52,Female,Houston,Divorced,51607,3,Bachelor's,Postpaid,40,55,14,816,350,Phone,Anytime,International Calling,Online,9,3,0,1
801,29,Male,Houston,Married,54968,4,Associate's,Prepaid,33,39,44,414,467,Email,Morning,International Calling,Online,8,4,0,1
802,42,Female,Los Angeles,Divorced,128934,2,High School,Prepaid,21,58,25,808,89,SMS,Morning,Unlimited Data,Bank Transfer,7,0,1,1
803,69,Female,Miami,Married,41908,5,Bachelor's,Prepaid,2,147,19,809,144,Email,Evening,International Calling,Bank Transfer,8,0,2,1
804,76,Female,Houston,Divorced,56423,5,Master's,Postpaid,18,109,39,1665,269,Phone,Morning,Unlimited Data,Online,7,1,0,1
805,38,Male,New York,Widowed,139151,2,Associate's,Prepaid,47,65,15,1602,484,SMS,Morning,Data Rollover,Credit Card,5,4,0,0
806,53,Female,Los Angeles,Single,104707,5,Master's,Postpaid,33,113,16,1143,317,Email,Evening,Unlimited Data,Debit Card,5,4,0,1
807,70,Male,Miami,Single,108257,1,Master's,Prepaid,37,138,27,659,256,SMS,Anytime,International Calling,Credit Card,8,0,1,1
808,40,Female,Los Angeles,Widowed,91215,2,High School,Postpaid,34,147,40,1068,482,Phone,Evening,Data Rollover,Bank Transfer,6,4,2,1
809,33,Female,New York,Widowed,85835,4,High School,Postpaid,20,66,10,1253,168,Email,Evening,Family Plan,Online,9,1,1,0
810,74,Male,Miami,Married,79429,2,High School,Prepaid,35,115,4,1416,212,SMS,Evening,Unlimited Data,Online,7,1,2,0
811,56,Female,Los Angeles,Married,112152,3,Associate's,Postpaid,51,100,19,1255,121,SMS,Afternoon,International Calling,Debit Card,9,1,2,0
812,62,Male,Chicago,Married,138048,4,Master's,Prepaid,50,52,28,455,477,Email,Anytime,International Calling,Online,5,3,0,1
813,70,Male,New York,Divorced,68458,3,Associate's,Prepaid,54,70,21,1177,301,SMS,Afternoon,International Calling,Debit Card,6,0,0,1
814,59,Female,New York,Married,76169,4,High School,Prepaid,18,133,47,989,447,SMS,Afternoon,Family Plan,Credit Card,6,4,0,0
815,75,Male,New York,Widowed,37659,5,Master's,Prepaid,46,122,14,892,319,Phone,Morning,Data Rollover,Credit Card,9,1,0,0
816,56,Female,Chicago,Single,90614,2,Associate's,Prepaid,24,109,33,1510,128,Phone,Evening,Data Rollover,Online,5,0,0,1
817,31,Female,Chicago,Divorced,138905,1,Associate's,Postpaid,8,131,48,364,392,Phone,Evening,International Calling,Online,9,0,2,1
818,48,Male,Houston,Married,107240,4,Bachelor's,Prepaid,30,57,10,1081,26,Phone,Afternoon,Unlimited Data,Bank Transfer,8,3,0,1
819,75,Male,Los Angeles,Divorced,62793,4,Associate's,Postpaid,44,77,19,1338,340,Phone,Morning,International Calling,Bank Transfer,6,4,0,0
820,22,Male,Houston,Divorced,143688,3,High School,Postpaid,53,67,30,1583,423,Phone,Morning,International Calling,Online,6,4,1,1
821,52,Male,Los Angeles,Married,76473,5,Associate's,Prepaid,10,60,22,1581,236,Email,Morning,Unlimited Data,Online,8,1,1,1
822,40,Female,Chicago,Divorced,126762,3,Master's,Postpaid,23,43,3,901,370,Phone,Anytime,International Calling,Credit Card,5,1,2,0
823,46,Female,Chicago,Single,119388,3,Associate's,Prepaid,52,146,37,142,495,SMS,Afternoon,Family Plan,Online,6,0,2,0
824,60,Male,Houston,Widowed,127618,5,Bachelor's,Postpaid,49,126,41,1709,415,Email,Anytime,International Calling,Bank Transfer,7,4,1,0
825,28,Female,Miami,Widowed,118330,1,Master's,Postpaid,11,102,18,961,126,SMS,Morning,Family Plan,Credit Card,7,4,1,1
826,35,Female,Houston,Single,136956,3,Master's,Postpaid,2,120,11,1401,52,Phone,Morning,International Calling,Debit Card,5,1,0,0
827,64,Female,Los Angeles,Divorced,148452,3,Bachelor's,Prepaid,58,117,48,1961,377,Phone,Morning,Data Rollover,Bank Transfer,8,2,0,0
828,29,Female,Houston,Married,85751,4,High School,Postpaid,26,106,2,1877,124,SMS,Evening,Unlimited Data,Bank Transfer,9,0,2,1
829,26,Male,New York,Divorced,108915,5,Master's,Prepaid,36,119,12,1253,292,SMS,Afternoon,Data Rollover,Credit Card,5,4,1,1
830,27,Male,Los Angeles,Single,84254,2,High School,Postpaid,33,58,6,449,46,SMS,Evening,International Calling,Debit Card,9,3,2,0
831,75,Female,Los Angeles,Divorced,37006,1,Master's,Postpaid,47,80,43,1829,311,Email,Anytime,International Calling,Bank Transfer,5,3,0,1
832,61,Male,Miami,Widowed,148171,1,Master's,Postpaid,13,78,40,1667,122,Phone,Evening,Family Plan,Online,7,2,2,0
833,34,Male,Chicago,Divorced,146682,5,High School,Postpaid,40,72,44,1229,44,SMS,Afternoon,International Calling,Bank Transfer,8,1,2,1
834,78,Male,Los Angeles,Single,104218,4,Master's,Prepaid,25,121,29,1011,141,Phone,Evening,International Calling,Credit Card,7,1,2,1
835,55,Female,Chicago,Widowed,95344,4,High School,Prepaid,4,121,30,1839,345,SMS,Morning,International Calling,Credit Card,8,1,0,0
836,24,Female,Houston,Divorced,63840,5,Bachelor's,Postpaid,42,101,2,100,345,Phone,Anytime,Data Rollover,Credit Card,9,3,2,0
837,63,Female,New York,Divorced,62430,4,High School,Postpaid,19,116,9,1880,478,Email,Anytime,Family Plan,Bank Transfer,5,1,0,0
838,30,Male,Miami,Widowed,53091,1,Bachelor's,Prepaid,18,122,47,683,419,Phone,Morning,Data Rollover,Debit Card,6,3,1,1
839,57,Female,Chicago,Married,62983,1,Master's,Prepaid,37,34,2,531,386,SMS,Morning,Family Plan,Online,6,2,2,0
840,59,Female,Los Angeles,Widowed,53989,2,High School,Prepaid,30,71,29,1429,237,Phone,Morning,Data Rollover,Credit Card,8,0,2,1
841,26,Male,Chicago,Married,105451,5,Master's,Prepaid,19,36,33,1650,156,Email,Afternoon,International Calling,Debit Card,8,4,0,1
842,67,Female,Los Angeles,Single,138088,3,High School,Postpaid,58,71,10,152,131,Email,Evening,Data Rollover,Online,7,2,2,0
843,44,Female,Chicago,Single,48990,3,Bachelor's,Postpaid,23,65,34,1039,90,Phone,Anytime,Data Rollover,Credit Card,6,3,0,1
844,75,Male,Los Angeles,Widowed,120270,2,Bachelor's,Prepaid,59,134,44,619,182,SMS,Evening,Family Plan,Online,7,2,2,1
845,19,Male,Houston,Widowed,110360,2,High School,Prepaid,54,56,8,1453,163,Email,Morning,Family Plan,Online,9,4,1,0
846,22,Male,Los Angeles,Single,149469,4,Bachelor's,Prepaid,16,87,37,1681,159,Email,Morning,Data Rollover,Debit Card,6,0,1,1
847,46,Female,Los Angeles,Married,66081,2,Master's,Prepaid,1,75,33,1448,384,Phone,Evening,Family Plan,Online,9,4,1,1
848,54,Female,New York,Single,41033,2,Master's,Prepaid,12,95,47,1237,67,Email,Anytime,Family Plan,Credit Card,5,3,2,0
849,55,Female,Los Angeles,Widowed,138272,3,Associate's,Prepaid,24,54,6,246,72,Email,Afternoon,Family Plan,Debit Card,7,4,2,0
850,36,Male,New York,Single,46241,4,Bachelor's,Postpaid,34,102,44,1289,165,SMS,Evening,Unlimited Data,Bank Transfer,8,2,1,1
851,25,Male,Miami,Widowed,35939,2,Master's,Postpaid,53,146,40,1502,458,SMS,Morning,Family Plan,Bank Transfer,6,1,1,1
852,65,Female,New York,Widowed,143000,2,High School,Postpaid,57,56,45,1262,437,SMS,Morning,Unlimited Data,Debit Card,7,2,0,1
853,62,Female,Houston,Single,77562,4,Bachelor's,Prepaid,8,30,19,728,365,Phone,Afternoon,Unlimited Data,Bank Transfer,8,3,0,1
854,18,Male,New York,Married,65063,5,Master's,Prepaid,18,116,32,398,436,Email,Evening,Family Plan,Online,5,0,1,0
855,39,Male,Miami,Divorced,130000,4,Bachelor's,Prepaid,57,103,27,1399,430,Phone,Afternoon,Data Rollover,Credit Card,6,4,1,1
856,69,Male,Houston,Single,106721,3,High School,Postpaid,48,71,1,888,331,Email,Afternoon,Family Plan,Online,9,0,2,1
857,34,Male,Chicago,Divorced,57045,5,Master's,Prepaid,5,81,43,949,410,Email,Anytime,International Calling,Debit Card,5,3,1,1
858,24,Female,Chicago,Single,146634,1,Associate's,Prepaid,26,54,33,1948,177,Email,Anytime,Data Rollover,Credit Card,8,4,0,1
859,42,Male,New York,Divorced,74769,4,Associate's,Postpaid,30,83,40,277,175,SMS,Morning,Unlimited Data,Debit Card,6,2,0,0
860,62,Female,New York,Married,77118,3,Bachelor's,Prepaid,54,96,32,941,94,Phone,Evening,Unlimited Data,Debit Card,6,2,0,1
861,21,Female,Miami,Married,114703,5,High School,Postpaid,13,35,5,1477,454,Phone,Anytime,Data Rollover,Debit Card,5,3,0,0
862,53,Female,Miami,Single,131948,4,Master's,Postpaid,19,87,17,1277,146,Email,Morning,Data Rollover,Online,6,4,0,0
863,23,Male,Los Angeles,Widowed,51625,2,High School,Prepaid,29,99,8,1324,470,Phone,Evening,Family Plan,Credit Card,8,2,0,0
864,77,Male,Miami,Divorced,134724,4,Master's,Postpaid,3,82,42,977,468,SMS,Morning,Unlimited Data,Credit Card,5,3,1,0
865,48,Male,Los Angeles,Widowed,57076,1,Bachelor's,Prepaid,26,95,34,1238,198,Phone,Anytime,International Calling,Credit Card,9,3,0,0
866,36,Male,Houston,Widowed,94805,4,Master's,Postpaid,40,87,9,1794,473,Email,Morning,Family Plan,Online,5,0,0,1
867,78,Female,New York,Widowed,74605,5,High School,Prepaid,59,111,23,1677,409,SMS,Evening,Data Rollover,Bank Transfer,5,2,0,0
868,61,Male,Houston,Married,114565,5,High School,Postpaid,58,116,35,858,388,SMS,Evening,Unlimited Data,Online,9,4,0,0
869,71,Male,Miami,Single,118509,4,Bachelor's,Prepaid,58,31,7,1191,11,Email,Morning,Data Rollover,Online,8,2,1,0
870,56,Female,Houston,Single,69121,5,High School,Postpaid,12,105,15,1568,115,Phone,Evening,Data Rollover,Debit Card,7,2,2,1
871,44,Male,Houston,Married,95101,2,Master's,Postpaid,2,51,20,544,373,Email,Morning,Data Rollover,Credit Card,7,2,2,0
872,27,Female,Houston,Married,61433,4,Bachelor's,Postpaid,11,66,25,1449,81,Phone,Evening,Family Plan,Credit Card,9,3,2,1
873,43,Female,Miami,Single,73309,2,Master's,Prepaid,44,49,3,1969,436,Phone,Morning,International Calling,Bank Transfer,8,1,2,0
874,36,Female,Houston,Widowed,97468,2,High School,Prepaid,28,132,46,807,135,SMS,Morning,International Calling,Bank Transfer,6,1,0,0
875,56,Female,Los Angeles,Divorced,74254,3,Bachelor's,Postpaid,18,53,24,701,179,Email,Morning,Unlimited Data,Debit Card,9,0,2,1
876,79,Female,Miami,Divorced,97293,4,Master's,Prepaid,13,141,34,1746,214,SMS,Afternoon,Data Rollover,Credit Card,7,2,2,1
877,20,Female,Houston,Divorced,126258,5,High School,Postpaid,37,113,46,1482,322,Email,Evening,International Calling,Bank Transfer,8,1,1,1
878,62,Female,Miami,Widowed,67853,2,High School,Prepaid,22,94,22,244,346,Email,Anytime,Data Rollover,Bank Transfer,5,0,1,0
879,30,Female,Chicago,Single,68405,3,Associate's,Postpaid,12,94,11,374,496,SMS,Morning,Unlimited Data,Credit Card,8,3,1,1
880,67,Male,Los Angeles,Married,96652,4,High School,Prepaid,2,110,48,608,481,Email,Afternoon,Data Rollover,Online,8,2,0,1
881,45,Male,Houston,Single,73527,4,Master's,Postpaid,37,30,8,1302,204,Email,Anytime,International Calling,Bank Transfer,7,4,0,1
882,79,Male,Chicago,Widowed,107227,1,Bachelor's,Postpaid,7,146,39,852,167,Phone,Morning,Data Rollover,Credit Card,7,3,0,1
883,75,Male,Chicago,Married,30492,1,Associate's,Postpaid,26,145,43,1961,150,Email,Anytime,International Calling,Bank Transfer,6,0,1,1
884,37,Female,Miami,Widowed,123418,2,High School,Postpaid,26,138,35,1954,284,Email,Afternoon,Unlimited Data,Debit Card,6,3,2,0
885,45,Male,Chicago,Divorced,38811,1,High School,Prepaid,24,123,49,576,16,SMS,Anytime,Data Rollover,Bank Transfer,9,4,1,1
886,25,Female,Los Angeles,Divorced,123344,2,High School,Postpaid,12,134,46,1966,402,SMS,Morning,International Calling,Credit Card,5,3,0,0
887,78,Male,Los Angeles,Widowed,54272,5,Master's,Prepaid,16,140,38,1537,476,Email,Anytime,Unlimited Data,Bank Transfer,6,0,1,1
888,58,Male,New York,Married,123935,2,Associate's,Prepaid,23,32,8,1276,63,Phone,Anytime,Data Rollover,Debit Card,7,4,2,1
889,56,Male,Los Angeles,Married,102010,1,Master's,Postpaid,40,75,37,1227,113,Phone,Morning,Unlimited Data,Debit Card,8,4,0,0
890,18,Female,Chicago,Single,122492,5,Associate's,Prepaid,9,84,27,1198,351,SMS,Afternoon,International Calling,Bank Transfer,9,3,2,0
891,20,Male,Los Angeles,Divorced,77153,1,Bachelor's,Prepaid,32,104,28,1251,347,Email,Afternoon,Data Rollover,Bank Transfer,6,4,2,0
892,30,Female,Miami,Single,138042,2,Master's,Prepaid,15,117,40,1834,70,Email,Anytime,Data Rollover,Debit Card,8,3,0,0
893,45,Female,New York,Single,84110,3,Master's,Postpaid,37,115,34,765,96,Phone,Evening,Data Rollover,Debit Card,8,2,2,1
894,79,Male,Chicago,Widowed,43979,4,Bachelor's,Prepaid,13,93,32,667,267,Phone,Anytime,Unlimited Data,Online,6,4,1,0
895,74,Male,New York,Widowed,140059,1,Associate's,Prepaid,5,137,15,1913,187,Phone,Evening,Unlimited Data,Online,5,3,2,1
896,77,Male,Chicago,Single,138101,2,High School,Postpaid,11,74,44,1468,251,SMS,Anytime,International Calling,Debit Card,5,2,2,1
897,66,Female,Miami,Divorced,58328,5,Bachelor's,Postpaid,10,55,17,630,212,Email,Afternoon,Family Plan,Bank Transfer,9,4,2,1
898,42,Male,New York,Widowed,142911,1,High School,Prepaid,52,106,33,258,40,SMS,Anytime,Data Rollover,Credit Card,5,2,1,0
899,73,Female,Houston,Single,42867,1,High School,Postpaid,13,94,47,1661,298,Email,Anytime,Data Rollover,Bank Transfer,9,4,2,0
900,50,Female,Chicago,Single,89234,4,Bachelor's,Prepaid,41,53,46,1549,471,SMS,Evening,International Calling,Bank Transfer,7,0,2,0
901,55,Male,Houston,Single,55851,2,Associate's,Prepaid,53,103,16,780,89,Email,Afternoon,Data Rollover,Online,6,0,1,1
902,70,Male,New York,Single,61279,3,High School,Prepaid,46,64,29,122,20,Phone,Evening,Unlimited Data,Online,8,3,0,0
903,23,Female,Houston,Single,147431,5,Bachelor's,Postpaid,50,53,9,1170,426,Phone,Anytime,Unlimited Data,Online,9,1,0,0
904,75,Female,Houston,Single,126063,2,Master's,Prepaid,15,57,33,624,263,Phone,Morning,Data Rollover,Debit Card,5,0,0,1
905,61,Female,New York,Widowed,103402,5,Master's,Postpaid,42,129,49,828,393,SMS,Anytime,Data Rollover,Debit Card,9,1,2,0
906,62,Male,Miami,Divorced,45449,1,Master's,Postpaid,56,109,29,1957,400,Phone,Anytime,Unlimited Data,Bank Transfer,9,2,0,1
907,49,Female,Houston,Single,106221,4,Bachelor's,Prepaid,7,133,13,1829,393,Email,Evening,Data Rollover,Bank Transfer,5,2,1,0
908,62,Male,Houston,Married,119080,4,Master's,Postpaid,40,45,21,243,296,SMS,Morning,Unlimited Data,Credit Card,5,1,2,0
909,78,Female,Miami,Widowed,35451,3,High School,Postpaid,28,88,21,1708,185,Email,Morning,Family Plan,Bank Transfer,6,3,2,0
910,64,Female,Houston,Widowed,117178,4,Master's,Postpaid,32,110,5,767,135,SMS,Evening,Family Plan,Bank Transfer,8,4,2,0
911,38,Male,Houston,Single,71316,1,Master's,Postpaid,35,144,10,1712,56,Email,Afternoon,Data Rollover,Online,6,1,0,0
912,33,Female,Houston,Widowed,93064,3,High School,Postpaid,15,83,6,1542,215,Email,Morning,Data Rollover,Online,6,1,0,1
913,71,Male,Los Angeles,Single,93761,2,Master's,Prepaid,48,108,13,780,485,SMS,Morning,Data Rollover,Online,5,1,0,0
914,38,Male,Miami,Divorced,135490,4,High School,Postpaid,36,45,1,1072,446,SMS,Evening,Unlimited Data,Online,5,1,2,0
915,28,Female,Houston,Divorced,68870,3,Master's,Prepaid,21,44,20,898,116,Phone,Afternoon,Family Plan,Online,8,1,1,0
916,77,Male,Miami,Widowed,126566,1,High School,Prepaid,6,127,47,184,473,Phone,Afternoon,Family Plan,Credit Card,9,3,2,0
917,54,Male,Chicago,Widowed,60873,5,Master's,Prepaid,1,40,46,515,284,Email,Anytime,International Calling,Credit Card,6,0,1,0
918,53,Female,Chicago,Married,88627,5,High School,Prepaid,4,94,8,793,346,Email,Anytime,International Calling,Credit Card,8,4,2,0
919,52,Male,Houston,Widowed,96155,1,Bachelor's,Prepaid,11,108,10,581,132,Email,Evening,Data Rollover,Online,6,0,1,0
920,36,Male,Miami,Married,129186,1,High School,Prepaid,44,119,9,555,483,SMS,Afternoon,Unlimited Data,Debit Card,9,1,2,1
921,37,Male,Miami,Divorced,55372,5,Master's,Postpaid,26,144,49,926,143,SMS,Evening,Data Rollover,Online,6,0,2,1
922,74,Female,Miami,Divorced,33642,3,Master's,Postpaid,37,97,41,396,116,Phone,Anytime,Family Plan,Online,7,3,1,0
923,35,Male,Los Angeles,Single,58001,5,Associate's,Postpaid,23,72,3,1235,314,Email,Evening,Data Rollover,Credit Card,8,2,1,1
924,64,Female,Chicago,Divorced,64064,1,High School,Prepaid,29,98,11,1353,338,Phone,Evening,Data Rollover,Online,5,0,1,0
925,58,Female,Miami,Married,124826,4,Bachelor's,Postpaid,21,128,12,1219,59,SMS,Morning,Family Plan,Credit Card,6,4,1,1
926,66,Male,Miami,Widowed,44122,2,High School,Postpaid,48,42,10,1049,346,SMS,Morning,Family Plan,Online,8,3,1,0
927,31,Male,Los Angeles,Single,54820,4,High School,Postpaid,45,39,25,779,104,SMS,Morning,Family Plan,Bank Transfer,8,2,1,0
928,32,Male,Los Angeles,Married,98431,4,Bachelor's,Prepaid,45,104,49,477,277,Phone,Anytime,Family Plan,Debit Card,6,3,1,1
929,48,Female,Miami,Widowed,85745,1,High School,Postpaid,49,111,49,1279,32,SMS,Evening,International Calling,Debit Card,5,1,1,0
930,18,Male,New York,Single,80081,5,Bachelor's,Prepaid,27,127,25,520,63,Email,Morning,Unlimited Data,Credit Card,5,2,2,1
931,70,Male,Miami,Divorced,100902,3,Bachelor's,Postpaid,39,132,11,204,383,Phone,Morning,Unlimited Data,Bank Transfer,6,4,1,0
932,71,Male,Miami,Married,38711,4,High School,Prepaid,40,70,36,1828,263,SMS,Morning,Family Plan,Debit Card,8,2,1,0
933,71,Male,Los Angeles,Widowed,115132,5,High School,Prepaid,13,135,39,429,462,Phone,Anytime,Unlimited Data,Credit Card,5,4,2,0
934,20,Male,Los Angeles,Single,48793,3,Master's,Prepaid,23,79,26,538,244,Phone,Anytime,Unlimited Data,Online,6,1,2,0
935,33,Female,Miami,Single,38199,4,Master's,Postpaid,59,116,14,1255,493,SMS,Evening,Unlimited Data,Online,6,4,0,1
936,40,Female,Miami,Divorced,106253,3,Associate's,Postpaid,16,100,39,1990,68,SMS,Evening,Unlimited Data,Bank Transfer,6,3,0,0
937,74,Male,Miami,Widowed,66191,5,Associate's,Prepaid,30,88,40,481,173,Phone,Evening,Family Plan,Debit Card,8,0,1,1
938,28,Male,Los Angeles,Divorced,40211,2,High School,Postpaid,4,68,1,237,268,Phone,Morning,Data Rollover,Online,5,3,1,1
939,29,Male,Miami,Divorced,141086,5,Bachelor's,Prepaid,40,32,4,1042,323,SMS,Afternoon,Data Rollover,Credit Card,8,3,0,0
940,27,Male,Miami,Widowed,93069,1,Associate's,Prepaid,16,105,30,942,225,Email,Anytime,Data Rollover,Online,7,2,0,0
941,49,Female,Houston,Widowed,118896,3,High School,Postpaid,31,36,12,369,192,Phone,Morning,International Calling,Online,5,1,1,1
942,33,Male,New York,Widowed,86746,2,Associate's,Postpaid,53,78,35,1673,66,Phone,Morning,Unlimited Data,Debit Card,8,0,0,1
943,25,Female,Chicago,Married,51542,3,Bachelor's,Postpaid,42,55,13,495,154,Email,Evening,Family Plan,Debit Card,5,4,1,0
944,55,Female,New York,Widowed,61312,3,High School,Prepaid,25,62,31,1680,432,SMS,Evening,Family Plan,Credit Card,7,2,2,1
945,29,Male,Houston,Single,75242,4,Bachelor's,Prepaid,44,130,38,1012,99,SMS,Morning,International Calling,Bank Transfer,9,1,2,1
946,41,Female,Chicago,Divorced,131971,1,High School,Postpaid,12,77,43,563,461,Email,Anytime,Family Plan,Bank Transfer,6,0,0,1
947,45,Female,Miami,Married,123783,3,Associate's,Prepaid,26,108,23,1798,320,SMS,Anytime,Data Rollover,Online,8,3,2,0
948,70,Female,Houston,Widowed,117893,5,Master's,Postpaid,37,31,4,549,54,SMS,Morning,International Calling,Credit Card,7,1,2,1
949,25,Female,Miami,Married,85388,5,Associate's,Prepaid,48,134,16,1454,469,Phone,Afternoon,Family Plan,Bank Transfer,7,1,2,1
950,75,Male,Los Angeles,Widowed,136581,4,Associate's,Postpaid,33,100,7,1376,266,Phone,Afternoon,International Calling,Bank Transfer,5,1,2,1
951,45,Male,Houston,Married,57691,1,Master's,Postpaid,28,61,22,1804,30,Phone,Anytime,International Calling,Online,5,3,1,1
952,53,Female,Los Angeles,Divorced,107960,1,Master's,Prepaid,9,33,29,1408,476,Email,Evening,Family Plan,Credit Card,6,4,1,0
953,43,Male,Houston,Divorced,114388,5,High School,Postpaid,12,49,11,1397,30,SMS,Afternoon,Data Rollover,Bank Transfer,5,2,0,0
954,25,Male,Houston,Single,52601,2,High School,Postpaid,5,143,33,119,61,SMS,Afternoon,Family Plan,Debit Card,8,4,2,1
955,75,Male,Los Angeles,Single,148307,4,Bachelor's,Prepaid,54,146,29,338,347,Phone,Evening,Unlimited Data,Debit Card,8,0,2,1
956,77,Male,Chicago,Widowed,48020,4,Bachelor's,Postpaid,52,65,39,1393,180,Phone,Afternoon,Unlimited Data,Online,8,2,2,1
957,67,Male,New York,Divorced,38155,5,Associate's,Prepaid,54,61,12,517,445,Email,Morning,Family Plan,Online,9,0,0,0
958,45,Female,Miami,Married,99119,5,Master's,Postpaid,28,57,7,1433,76,SMS,Afternoon,Data Rollover,Online,8,3,1,0
959,45,Male,Houston,Married,111051,2,Bachelor's,Prepaid,56,106,39,1154,122,Email,Evening,Unlimited Data,Online,5,4,2,1
960,54,Male,Miami,Married,66777,2,Associate's,Postpaid,35,30,42,1949,309,SMS,Morning,Unlimited Data,Bank Transfer,5,1,1,1
961,58,Male,Los Angeles,Single,49710,1,Master's,Postpaid,5,89,48,1227,169,Email,Afternoon,Family Plan,Credit Card,8,2,0,0
962,53,Male,Miami,Married,138714,4,High School,Postpaid,34,85,26,1805,275,Phone,Anytime,Family Plan,Online,7,1,1,1
963,44,Female,Los Angeles,Single,54532,4,Associate's,Postpaid,46,64,40,285,329,Email,Morning,Family Plan,Online,7,0,2,1
964,71,Female,Miami,Single,48601,5,High School,Prepaid,34,141,9,1251,241,Email,Morning,International Calling,Bank Transfer,7,1,1,0
965,34,Female,New York,Widowed,93227,1,Bachelor's,Prepaid,13,59,41,1333,472,Phone,Anytime,International Calling,Online,6,1,1,0
966,26,Female,New York,Married,34967,4,Bachelor's,Prepaid,39,83,34,1537,334,SMS,Anytime,International Calling,Online,9,3,0,0
967,50,Male,New York,Married,114289,1,Master's,Prepaid,42,65,45,1404,77,SMS,Afternoon,Family Plan,Credit Card,8,3,0,0
968,70,Female,New York,Divorced,50022,1,Associate's,Prepaid,45,84,13,352,37,Phone,Afternoon,Data Rollover,Debit Card,6,4,0,0
969,37,Male,New York,Widowed,73463,5,High School,Prepaid,48,118,36,118,446,Email,Evening,Unlimited Data,Online,7,0,0,1
970,30,Male,New York,Divorced,104671,1,Master's,Prepaid,58,109,25,811,125,Email,Evening,International Calling,Bank Transfer,8,3,1,0
971,45,Male,Los Angeles,Widowed,35722,2,Bachelor's,Postpaid,14,87,24,1855,60,Email,Morning,Data Rollover,Credit Card,6,3,1,0
972,65,Male,Houston,Married,57413,2,Bachelor's,Postpaid,11,112,44,1259,190,SMS,Anytime,Family Plan,Bank Transfer,5,4,0,0
973,46,Male,Miami,Single,122772,3,Associate's,Postpaid,42,94,17,322,269,Email,Anytime,International Calling,Credit Card,7,2,0,0
974,30,Female,New York,Single,111050,5,High School,Postpaid,38,98,2,102,88,SMS,Evening,Family Plan,Credit Card,6,4,2,0
975,63,Female,Los Angeles,Single,139432,3,Associate's,Prepaid,4,80,13,1359,282,Email,Morning,Data Rollover,Online,5,1,2,0
976,52,Female,Los Angeles,Single,132748,2,High School,Prepaid,53,51,31,953,117,Phone,Morning,International Calling,Online,7,1,0,1
977,78,Female,Los Angeles,Single,135922,3,High School,Prepaid,33,117,29,1588,460,Phone,Evening,International Calling,Online,9,3,1,0
